id,name,region,sport,sport_id,region_id
10030,Premijer Liga,Bosnia & Herzegovina,Soccer,1,456
10108,EFL Trophy,England,Soccer,1,474
11355,League Cup,Northern Ireland,Soccer,1,509
10362,Division 2 - Norra Svealand,Sweden,Soccer,1,533
11604,U21 Friendly Games,International,Soccer,1,490
11285,Coupe de France - Women,France,Soccer,1,477
10239,J.League Cup,Japan,Soccer,1,497
10028,Coupe U21 Pro League,Belgium,Soccer,1,454
10197,UEFA Nations League,International,Soccer,1,490
12094,U20 World Cup,International,Soccer,1,490
11256,Elitettan - Women,Sweden,Soccer,1,533
10185,1. deild - Women,Iceland,Soccer,1,487
11412,Chinese Super League - Women,China,Soccer,1,548
11841,FA Super Cup,China,Soccer,1,548
10096,Super Copa,Ecuador,Soccer,1,471
11222,Super Cup,Argentina,Soccer,1,447
10938,Kakkonen - Group B,Finland,Soccer,1,476
10944,Premier League,Singapore,Soccer,1,558
12163,U19 European Championship,International,Soccer,1,490
10379,Ligue 1,Tunisia,Soccer,1,537
10363,Division 2 - Norrland,Sweden,Soccer,1,533
11337,Canadian Championship,Canada,Soccer,1,462
11163,WE League - Women,Japan,Soccer,1,497
10904,Int. Friendly Games,International,Soccer,1,490
10058,Campeonato Capixaba,Brazil,Soccer,1,458
11217,Kazakhstan Cup,Kazakhstan,Soccer,1,552
10357,Tercera Federacion - Group 15,Spain,Soccer,1,532
11343,FA Cup,"Hong Kong, China",Soccer,1,485
10156,Oberliga Niedersachsen,Germany,Soccer,1,479
10085,Cup,Czech Republic,Soccer,1,469
11601,Gaucho - Serie A2,Brazil,Soccer,1,458
10266,U21 KNVB - Divisie 1,Netherlands,Soccer,1,506
10313,Campionato Sammarinese,San Marino,Soccer,1,525
10126,Veikkausliiga,Finland,Soccer,1,476
11605,Lebanon Cup,Lebanon,Soccer,1,501
10056,Amazonense,Brazil,Soccer,1,458
10065,Ligue A,Burundi,Soccer,1,460
10920,Premier League,Ethiopia,Soccer,1,557
10336,National First Division,South Africa,Soccer,1,531
10283,3rd Division Group 5,Norway,Soccer,1,511
10026,U21 Pro League,Belgium,Soccer,1,454
10190,Liga 1,Indonesia,Soccer,1,489
10061,Cearense - Serie B,Brazil,Soccer,1,458
10000,South Australia NPL,Australia,Soccer,1,448
10341,Primera Division Women,Spain,Soccer,1,532
11030,NWSL Challenge Cup,USA,Soccer,1,543
10038,Cearense,Brazil,Soccer,1,458
10254,FA Trophy,Malta,Soccer,1,504
11208,Roraimense,Brazil,Soccer,1,458
11703,A-Junioren-Bundesliga - Sonderspielrunde,Germany,Soccer,1,479
10293,I Liga,Poland,Soccer,1,518
10173,Liga Nacional. Clausura,Guatemala,Soccer,1,483
10273,2. MFL,North Macedonia,Soccer,1,510
10282,3rd Division Group 4,Norway,Soccer,1,511
11335,Brasileiro Serie B,Brazil,Soccer,1,458
10329,Slovensky Pohar,Slovakia,Soccer,1,529
11332,Belarus Cup,Belarus,Soccer,1,453
11311,Segunda Division,Uruguay,Soccer,1,542
10104,EFL Cup,England,Soccer,1,474
10397,V-League,Vietnam,Soccer,1,545
10130,Ligue 2,France,Soccer,1,477
10150,Oberliga Hamburg,Germany,Soccer,1,479
11029,Tournoi de France - Women,International,Soccer,1,490
11105,Trofeo de Campeones de la Liga Profesional,Argentina,Soccer,1,447
10912,Serie D - Girone E,Italy,Soccer,1,494
10145,Oberliga NOFV South,Germany,Soccer,1,479
11023,National Womens Soccer League,USA,Soccer,1,543
10021,Premier League,Bangladesh,Soccer,1,452
10081,2nd Division,Cyprus,Soccer,1,468
10011,Regionalliga East,Austria,Soccer,1,449
10335,FA Cup,South Africa,Soccer,1,531
10402,Super League,Zambia,Soccer,1,547
11535,Mineiro - Modulo II,Brazil,Soccer,1,458
10945,Pinatar Cup - Women,International,Soccer,1,490
12091,China League 2,China,Soccer,1,548
11417,V-League 2,Vietnam,Soccer,1,545
10147,Women Bundesliga,Germany,Soccer,1,479
11117,Virsliga,Latvia,Soccer,1,553
10009,2. Liga,Austria,Soccer,1,449
10204,UEFA Europa League,International,Soccer,1,490
9993,Liga Profesional,Argentina,Soccer,1,447
10055,Candango - Serie A,Brazil,Soccer,1,458
10240,J.League,Japan,Soccer,1,497
11353,Super Liga,Moldova,Soccer,1,583
10922,Copa Libertadores,International,Soccer,1,490
10087,1. Liga - Women,Czech Republic,Soccer,1,469
10007,South Australia NPL - Women,Australia,Soccer,1,448
10232,Serie A - Women,Italy,Soccer,1,494
10050,Potiguar,Brazil,Soccer,1,458
10098,Egypt Cup,Egypt,Soccer,1,472
10359,Tercera Federacion - Group 17,Spain,Soccer,1,532
11890,Chinese Super League,China,Soccer,1,548
10062,Copa Alagoas,Brazil,Soccer,1,458
10184,2. deild,Iceland,Soccer,1,487
10312,Coppa Titano,San Marino,Soccer,1,525
10123,Super Cup,Estonia,Soccer,1,475
10015,Eliteliga Voralberg,Austria,Soccer,1,449
10164,Oberliga Rheinland-Pfalz,Germany,Soccer,1,479
10189,Indian Super League,India,Soccer,1,488
10349,Tercera Federacion - Group 7,Spain,Soccer,1,532
10375,Super League - Women,Switzerland,Soccer,1,534
10008,Bundesliga,Austria,Soccer,1,449
10157,Regionalliga Southwest,Germany,Soccer,1,479
10906,Presidents Cup,United Arab Emirates,Soccer,1,541
11540,League Cup,United Arab Emirates,Soccer,1,541
10937,Kakkonen - Group A,Finland,Soccer,1,476
10129,Ligue 1,France,Soccer,1,477
10295,II Liga,Poland,Soccer,1,518
10284,3rd Division Group 6,Norway,Soccer,1,511
10345,Tercera Federacion - Group 3,Spain,Soccer,1,532
10323,Scottish Cup,Scotland,Soccer,1,527
10245,Kosovo FA Cup,Kosovo,Soccer,1,499
11313,Youth League,Russia,Soccer,1,523
10977,World Cup Qualification - Women - Inter-Confederation Playoffs,International,Soccer,1,490
10138,2nd Bundesliga,Germany,Soccer,1,479
10935,Copa Colombia,Colombia,Soccer,1,464
